search_term,relevance,product_uid
12,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.6, 3.5, 3.4, 3.33, 3.33, 3.33, 2.67, 2.6, 2.0, 2.0, 1.67, 1.67]","[711162173, 711162174, 711162175, 711162176, 711162177, 711162178, 711162179, 711162180, 711162181, 711162182, 711162183, 711162184, 711162185, 711162186, 711162187, 711162188, 711162189, 711162190, 711162192, 711162193, 711175544, 711175545, 711175548, 711175549, 711175554, 711175556, 711175562, 711175563, 711175551, 711162171, 711162194, 711175555, 711175561, 711175547, 711175546, 711175552, 711162170, 711162172, 711162191, 711175558, 711175557, 711175550, 711175560, 711175553, 711175559]"
254,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.6, 3.4, 3.33, 3.33, 3.0, 3.0, 2.67, 2.67, 2.67, 2.33, 2.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711173828, 711173829, 711173831, 711173835, 711173836, 711173837, 711173840, 711173841, 711178588, 711178589, 711178591, 711178593, 711178594, 711173834, 711173827, 711173830, 711178590, 711173843, 711173839, 711173838, 711173842, 711173826, 711178595, 711173833, 711178592, 711178607, 711173832, 711173844, 711178604, 711178596, 711178597, 711178598, 711178599, 711178600, 711178601, 711178602, 711178603, 711178605, 711178606]"
248,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.33, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.6, 2.4, 2.4, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 1.67, 1.6, 1.33, 1.25]","[711159742, 711159743, 711159744, 711159745, 711159746, 711159748, 711159749, 711159750, 711159751, 711159752, 711159753, 711159754, 711159755, 711159756, 711159757, 711159760, 711159761, 711159762, 711159763, 711159764, 711159766, 711159758, 711159759, 711176668, 711159765, 711172713, 711176669, 711176673, 711176674, 711176680, 711172725, 711172728, 711172711, 711172712, 711172716, 711172717, 711172726, 711176670, 711176671, 711176675, 711172714, 711172727, 711176666, 711176678, 711172719, 711172723, 711176677, 711176681, 711159747, 711172718, 711172721, 711176665, 711176667, 711176672, 711176682, 711176679, 711176676, 711172720, 711172724, 711172722, 711172715]"
210,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.25, 3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.4, 2.33, 2.33, 1.33, 1.0]","[711161121, 711161129, 711161137, 711171336, 711171347, 711174528, 711174535, 711174536, 711161116, 711161128, 711174517, 711174522, 711174526, 711171334, 711161131, 711171337, 711161117, 711161122, 711161124, 711161130, 711161132, 711161133, 711161135, 711161138, 711171338, 711171342, 711171343, 711171344, 711171345, 711171346, 711171348, 711171349, 711171350, 711171353, 711174518, 711174519, 711174524, 711174530, 711161139, 711161126, 711171340, 711171351, 711171352, 711174520, 711174534, 711161120, 711161123, 711161125, 711171341, 711174525, 711161127, 711161115, 711161136, 711171335, 711171339, 711174527, 711174529, 711174532, 711174523, 711174531, 711174533, 711161134, 711174521, 711161119, 711161118]"
88,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.25, 3.2, 3.2, 3.0, 2.8, 2.8, 2.4, 2.2]","[711160467, 711160469, 711160470, 711160471, 711160473, 711160475, 711160478, 711160480, 711160481, 711160482, 711160484, 711160486, 711160489, 711164351, 711178266, 711178268, 711178269, 711178270, 711178275, 711178276, 711178277, 711178279, 711178280, 711178281, 711178282, 711178283, 711178284, 711160468, 711160472, 711160474, 711160477, 711160488, 711160491, 711164349, 711178273, 711178274, 711178271, 711160479, 711160483, 711178267, 711178272, 711164350, 711160476, 711160490, 711178265, 711160485, 711178278, 711160487, 711173661]"
186,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.67, 1.67, 1.67, 1.67, 1.67]","[711158460, 711158461, 711158465, 711158466, 711158469, 711158470, 711158474, 711158476, 711158479, 711158480, 711158481, 711158482, 711158483, 711160841, 711160842, 711174239, 711174240, 711174241, 711174243, 711158467, 711158459, 711158462, 711160843, 711160844, 711174244, 711160840, 711158473, 711158463, 711158471, 711174242, 711174247, 711174249, 711174255, 711158464, 711158472, 711158477, 711158475, 711160845, 711160847, 711160850, 711160863, 711174250, 711174254, 711160860, 711160862, 711158468, 711158478, 711160846, 711160849, 711160851, 711160855, 711160861, 711174253, 711160858, 711160848, 711160852, 711160853, 711160856, 711160857, 711160859, 711160864, 711174245, 711174256, 711174257, 711174258, 711160854, 711174246, 711174248, 711174251, 711174252]"
180,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.0, 2.67, 2.67, 2.67, 2.67, 2.6, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.6, 1.6, 1.33, 1.33, 1.33, 1.33, 1.33, 1.25, 1.0, 1.0]","[711159818, 711159826, 711159828, 711159830, 711159835, 711159836, 711159837, 711159838, 711159839, 711159841, 711172895, 711159819, 711159821, 711159822, 711159825, 711159827, 711159832, 711159833, 711159834, 711159840, 711176893, 711159820, 711159817, 711176894, 711159831, 711159829, 711172894, 711176892, 711176896, 711176905, 711159823, 711172892, 711172893, 711176895, 711176902, 711176906, 711172899, 711163500, 711172897, 711172898, 711172901, 711172902, 711172903, 711172905, 711172908, 711172909, 711159824, 711172896, 711172904, 711172906, 711172910, 711172911, 711176897, 711176900, 711176901, 711176910, 711176891, 711176909, 711172900, 711176899, 711176903, 711176904, 711176907, 711172907, 711176898, 711176908]"
165,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 2.67, 2.43, 2.4]","[711160518, 711160519, 711160522, 711160523, 711160524, 711160525, 711160526, 711160527, 711160528, 711160530, 711160531, 711160532, 711160533, 711160534, 711160535, 711160536, 711160538, 711160539, 711164431, 711164433, 711164435, 711178356, 711178358, 711178359, 711178360, 711178361, 711178362, 711178364, 711178365, 711178366, 711178367, 711178370, 711178371, 711178372, 711178373, 711178363, 711160517, 711160537, 711160541, 711164430, 711164434, 711178369, 711178374, 711164440, 711160520, 711160529, 711160540, 711164432, 711164437, 711178357, 711178375, 711160521, 711164429, 711178368, 711164438, 711164439, 711164436]"
55,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.5, 2.33, 2.33, 2.17, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.67, 1.67, 1.67, 1.67, 1.6, 1.4, 1.0, 1.0, 1.0, 1.0, 1.0]","[711160417, 711160418, 711160422, 711160423, 711160424, 711160425, 711160427, 711160430, 711160431, 711160433, 711160434, 711160437, 711160439, 711160440, 711160441, 711173563, 711173564, 711173566, 711173567, 711173568, 711173569, 711173573, 711173574, 711178160, 711178161, 711178172, 711160419, 711160420, 711160421, 711160426, 711160438, 711173572, 711173580, 711178153, 711178163, 711160428, 711160432, 711160435, 711160436, 711173575, 711173576, 711173565, 711178165, 711173582, 711173570, 711178156, 711178158, 711178159, 711178166, 711173571, 711178169, 711178162, 711178167, 711173577, 711160429, 711164293, 711178154, 711178155, 711178168, 711178171, 711173578, 711173579, 711178157, 711178164, 711178170, 711173581, 711164294, 711164295, 711164296, 711164297, 711164298]"
82,"[2.67, 2.4, 2.2, 2.0, 2.0, 1.67, 1.0, 1.0]","[711173104, 711173105, 711173102, 711173106, 711173107, 711173103, 711173108, 711173109]"
20,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.5, 3.4, 3.33, 3.33, 3.33, 3.0, 3.0, 2.8, 2.8, 2.33, 2.33, 2.33, 2.0, 2.0]","[711161552, 711161553, 711161557, 711161558, 711161559, 711161560, 711161563, 711161565, 711161566, 711161568, 711161570, 711161573, 711171659, 711171661, 711171662, 711171663, 711171664, 711171665, 711171667, 711171668, 711171670, 711171671, 711171672, 711171674, 711171676, 711175015, 711175017, 711175019, 711175020, 711175021, 711175022, 711175023, 711175024, 711175026, 711175027, 711175029, 711175030, 711161561, 711161569, 711161572, 711161575, 711171660, 711171666, 711175018, 711175028, 711175032, 711161564, 711161554, 711175025, 711161567, 711161571, 711161574, 711161551, 711171669, 711171673, 711175031, 711161556, 711161562, 711175016, 711161555, 711171675]"
16,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.6, 2.4, 2.4, 2.33, 2.33, 2.0, 2.0, 1.67, 1.33]","[711159557, 711159558, 711159559, 711159560, 711159561, 711159562, 711159565, 711159566, 711159568, 711159569, 711159570, 711159572, 711159574, 711159575, 711159581, 711162792, 711172342, 711172344, 711172345, 711172346, 711172347, 711172348, 711176212, 711176215, 711176216, 711176217, 711176218, 711176219, 711176221, 711176223, 711176224, 711176225, 711176226, 711176227, 711176230, 711176231, 711159578, 711159564, 711159576, 711162782, 711162789, 711162794, 711172343, 711172349, 711172351, 711172352, 711172354, 711172357, 711176214, 711176220, 711176229, 711172353, 711159563, 711159571, 711159573, 711159579, 711162781, 711162787, 711162793, 711162795, 711162800, 711172350, 711172358, 711172359, 711176213, 711176222, 711176228, 711159567, 711162796, 711162801, 711162799, 711159580, 711162783, 711162784, 711162786, 711162803, 711162804, 711162780, 711162785, 711162798, 711172360, 711159577, 711162788, 711162797, 711172355, 711162790, 711172356, 711162791, 711172341]"
228,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 2.6, 2.2, 2.0]","[711162734, 711162740, 711162741, 711162744, 711162745, 711162748, 711162750, 711162756, 711172325, 711176174, 711176175, 711176176, 711176178, 711176179, 711176185, 711176186, 711176187, 711176188, 711162752, 711162735, 711162736, 711162738, 711162739, 711162746, 711162747, 711162751, 711162753, 711176170, 711176173, 711176180, 711176184, 711176189, 711176191, 711162754, 711162742, 711162737, 711162749, 711162755, 711176171, 711176172, 711176181, 711176190, 711162733, 711162757, 711176177, 711162743, 711172326]"
222,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 3.0, 2.67, 2.67, 2.67, 2.33, 2.0]","[711159332, 711159335, 711159336, 711159337, 711159338, 711159340, 711159341, 711159342, 711159346, 711159347, 711159348, 711159350, 711159351, 711159352, 711159353, 711159355, 711159356, 711162388, 711162389, 711162391, 711162393, 711162394, 711162395, 711162396, 711162397, 711162400, 711162401, 711162402, 711162403, 711162404, 711162405, 711162408, 711172082, 711172083, 711172084, 711172085, 711172088, 711172089, 711172091, 711172092, 711172093, 711172094, 711172095, 711172096, 711172097, 711172098, 711175826, 711175827, 711175829, 711175830, 711175831, 711175832, 711175833, 711175834, 711175835, 711175837, 711175838, 711175839, 711175840, 711175841, 711175842, 711175843, 711159333, 711159345, 711159349, 711159354, 711162398, 711162399, 711162406, 711162411, 711162412, 711172081, 711172087, 711175824, 711175828, 711162390, 711162407, 711162409, 711172090, 711159339, 711172086, 711175825, 711175836, 711159343, 711159344, 711162392, 711162410, 711159334]"
149,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711160367, 711160369, 711160370, 711160372, 711160376, 711160378, 711160379, 711160380, 711160382, 711160384, 711160386, 711160387, 711160388, 711160391, 711164215, 711164216, 711164217, 711164219, 711164220, 711164224, 711164225, 711178057, 711178058, 711178059, 711178060, 711178064, 711178065, 711178068, 711178069, 711178071, 711178072, 711178073, 711178074, 711178075, 711160368, 711164221, 711160371, 711160374, 711160385, 711160389, 711164218, 711173494, 711178066, 711173501, 711160375, 711160377, 711164226, 711164227, 711164228, 711164232, 711164233, 711164237, 711173497, 711160390, 711164223, 711178070, 711164238, 711178067, 711164231, 711173496, 711173498, 711178061, 711160381, 711164230, 711164236, 711164239, 711173500, 711178062, 711173488, 711160383, 711164222, 711173484, 711160373, 711164229, 711164234, 711164235, 711173486, 711173487, 711173491, 711173499, 711178063, 711173485, 711173493, 711173483, 711173489, 711173490, 711173492, 711173495, 711173502]"
77,"[4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.5, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0]","[711158922, 711158924, 711158933, 711175217, 711158911, 711158915, 711175215, 711158910, 711158914, 711158916, 711158918, 711158925, 711158913, 711158921, 711158926, 711158931, 711175218, 711158920, 711158929, 711161807, 711161810, 711175214, 711175216, 711175220, 711175221, 711175222, 711175228, 711175233, 711158917, 711158930, 711158909, 711158912, 711158923, 711158927, 711158928, 711158932, 711171827, 711175219, 711158919, 711161811, 711171823, 711171828, 711175229, 711161806, 711171825, 711171826, 711175223, 711175224, 711175226, 711175230, 711175232, 711161809, 711161812, 711171824, 711175225, 711175227, 711161808, 711175231]"
172,"[3.33, 3.33, 3.0, 2.67, 2.67, 2.6, 2.4, 2.4, 2.4, 2.33, 2.33, 2.2, 2.17, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8, 1.75, 1.67, 1.67, 1.67, 1.67, 1.67, 1.6, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711163895, 711173318, 711177562, 711173305, 711173315, 711173319, 711163894, 711173307, 711177566, 711173306, 711173320, 711173321, 711173312, 711173308, 711173309, 711173311, 711173317, 711173322, 711173323, 711177577, 711173310, 711177576, 711173313, 711173314, 711177564, 711177567, 711177575, 711163898, 711163902, 711173316, 711177565, 711177569, 711177571, 711177574, 711177579, 711177580, 711177568, 711163896, 711163897, 711163899, 711163900, 711163901, 711163903, 711163904, 711177563, 711177570, 711177572, 711177573, 711177578, 711177581]"
196,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.2, 3.0, 3.0, 3.0, 2.67, 2.67, 2.67, 2.33, 1.67, 1.0]","[711160017, 711160018, 711160019, 711160020, 711160021, 711160022, 711160023, 711160024, 711160025, 711160027, 711160028, 711160030, 711160032, 711160034, 711160035, 711160038, 711160039, 711173179, 711173180, 711173181, 711173182, 711173183, 711173185, 711177322, 711177326, 711177330, 711177331, 711177332, 711177338, 711177339, 711160026, 711160029, 711160033, 711160037, 711160040, 711173186, 711177323, 711177327, 711177334, 711177336, 711177340, 711177325, 711177328, 711160031, 711160036, 711177333, 711160041, 711173184, 711177337, 711177329, 711177324, 711177335]"
219,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 2.8, 2.67, 2.67, 2.6, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 1.67, 1.67, 1.67, 1.33, 1.33, 1.0, 1.0, 1.0]","[711164487, 711164490, 711164491, 711164493, 711173768, 711178454, 711178462, 711178460, 711164488, 711164489, 711164492, 711164494, 711178452, 711178453, 711178458, 711178459, 711178466, 711164500, 711164510, 711178457, 711178464, 711178468, 711178469, 711178463, 711178465, 711178467, 711164497, 711178456, 711164496, 711164499, 711164502, 711164503, 711164504, 711173767, 711173770, 711178461, 711164508, 711164495, 711164498, 711164505, 711164501, 711173769, 711178455, 711164507, 711164509, 711164506, 711164511, 711178451]"
70,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.25, 3.2, 3.0, 2.67, 2.67, 2.6, 2.4, 2.4, 1.33, 1.33, 1.0]","[711164744, 711164747, 711173904, 711173905, 711173907, 711173911, 711173912, 711173918, 711178699, 711178701, 711178711, 711178712, 711178713, 711178714, 711164754, 711173908, 711173917, 711164746, 711164748, 711164751, 711164752, 711164753, 711173902, 711173903, 711173909, 711173914, 711173916, 711173920, 711173921, 711178704, 711178705, 711178716, 711178702, 711164745, 711164749, 711173915, 711173919, 711178700, 711178703, 711178708, 711178709, 711178715, 711178717, 711173910, 711178706, 711164757, 711173906, 711173913, 711178710, 711164750, 711178707, 711164755, 711164756, 711164759]"
122,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.17, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 1.67]","[711161763, 711161764, 711161766, 711161767, 711161769, 711161772, 711161773, 711161776, 711161777, 711161778, 711161779, 711161780, 711171784, 711175175, 711175178, 711175182, 711161756, 711161765, 711161768, 711161775, 711171788, 711171800, 711171802, 711175186, 711175191, 711175193, 711161758, 711161759, 711161761, 711161762, 711161770, 711171785, 711171792, 711171793, 711171795, 711171796, 711171799, 711171801, 711175179, 711175180, 711175183, 711175184, 711175185, 711175187, 711175188, 711175189, 711175192, 711175177, 711171783, 711161771, 711171791, 711171794, 711171798, 711175176, 711175181, 711171787, 711175190, 711161757, 711161760, 711171786, 711171789, 711171790, 711175194, 711171797, 711161774]"
217,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.6, 3.4, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.8, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.2, 1.8, 1.67, 1.33, 1.0, 1.0]","[711162362, 711162365, 711162366, 711162368, 711162370, 711162371, 711162372, 711162373, 711162374, 711162375, 711162376, 711162378, 711162379, 711162380, 711162383, 711165053, 711165054, 711165055, 711165056, 711165058, 711165059, 711165061, 711165062, 711165067, 711165072, 711165074, 711165075, 711165076, 711172043, 711172044, 711172045, 711172047, 711172048, 711172049, 711172052, 711172058, 711172060, 711174102, 711174103, 711174104, 711174105, 711174108, 711174109, 711174111, 711174113, 711174115, 711174119, 711175764, 711175765, 711175766, 711175768, 711175774, 711175778, 711175783, 711178954, 711178956, 711178957, 711178958, 711178964, 711178968, 711178973, 711165060, 711165064, 711165065, 711165068, 711165069, 711172051, 711172055, 711174114, 711174116, 711172059, 711174112, 711172050, 711175771, 711175779, 711162360, 711162361, 711162377, 711162382, 711165071, 711165073, 711172053, 711174107, 711174117, 711174118, 711175769, 711162367, 711172041, 711172046, 711172054, 711175773, 711175782, 711178969, 711178972, 711165070, 711172057, 711174106, 711175772, 711178959, 711162359, 711162363, 711162364, 711162369, 711165052, 711165057, 711165063, 711175781, 711178955, 711162381, 711172056, 711174100, 711174101, 711178970, 711165066, 711174110, 711175767, 711175770, 711175780, 711178960, 711178961, 711178962, 711178966, 711178971, 711175776, 711178967, 711175777, 711178963, 711172042, 711175775, 711178965]"
